Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Relative Humidity  [2 m above gnd],Mean Sea Level Pressure  [MSL],Total Precipitation  [sfc],Snowfall amount raw  [sfc],Total Cloud Cover  [sfc],High Cloud Cover  [high cld lay],Medium Cloud Cover  [mid cld lay],Low Cloud Cover  [low cld lay],Sunshine Duration  [sfc],Shortwave Radiation  [sfc],Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd],Wind Speed  [80 m above gnd],Wind Direction  [80 m above gnd],Wind Speed  [900 mb],Wind Direction  [900 mb],Wind Gust  [sfc]
2018,8,16,0,0,25.87,90.00,1017.80,2.10,0.00,100.00,50.00,100.00,100.00,0.00,0.00,16.34,97.59,23.11,94.47,26.53,108.19,12.96
2018,8,16,1,0,25.92,92.00,1017.70,1.90,0.00,100.00,73.00,100.00,95.00,0.00,0.00,15.26,109.29,22.10,102.23,27.56,113.89,16.56
2018,8,16,2,0,25.94,93.00,1017.60,2.10,0.00,100.00,100.00,100.00,100.00,0.00,0.00,16.45,113.20,23.01,110.14,29.31,117.82,19.08
2018,8,16,3,0,25.88,94.00,1017.30,1.20,0.00,100.00,100.00,100.00,99.00,0.00,0.00,15.51,111.80,23.34,109.83,25.60,117.65,11.88
2018,8,16,4,0,25.50,95.00,1016.70,0.00,0.00,100.00,100.00,100.00,10.00,0.00,0.00,14.62,99.93,22.67,100.06,21.87,110.22,18.72
2018,8,16,5,0,25.03,95.00,1017.00,0.00,0.00,30.00,100.00,12.00,0.00,0.00,0.00,15.63,97.94,24.69,97.54,21.66,105.42,20.16
2018,8,16,6,0,24.88,96.00,1017.40,0.00,0.00,30.00,100.00,16.00,0.00,0.00,0.00,16.70,97.43,25.68,95.63,21.13,103.80,15.12
2018,8,16,7,0,24.58,97.00,1017.90,0.00,0.00,83.00,100.00,83.00,0.00,6.45,0.00,18.00,90.00,28.12,92.94,21.75,96.65,18.00
2018,8,16,8,0,25.99,90.00,1018.10,0.00,0.00,89.00,100.00,89.00,0.00,3.19,62.30,20.91,87.04,28.45,88.55,24.48,89.16,18.36
2018,8,16,9,0,27.80,80.00,1018.10,0.00,0.00,73.00,77.00,73.00,10.00,13.40,260.77,25.20,90.00,29.16,90.71,29.17,91.41,26.64
2018,8,16,10,0,28.99,71.00,1018.80,0.00,0.00,10.00,15.00,8.00,10.00,53.62,447.67,28.62,96.50,33.40,97.43,34.88,101.31,27.00
2018,8,16,11,0,28.27,70.00,1019.60,0.00,0.00,57.00,57.00,57.00,57.00,23.62,372.02,27.60,105.12,31.96,104.35,38.05,110.49,26.64
2018,8,16,12,0,28.44,67.00,1019.50,0.00,0.00,100.00,23.00,100.00,81.00,0.00,267.00,25.07,105.83,27.33,102.94,37.44,112.62,25.92
2018,8,16,13,0,28.11,69.00,1020.00,0.30,0.00,100.00,100.00,100.00,5.00,0.00,180.67,19.73,104.80,20.95,114.36,34.03,119.82,21.96
2018,8,16,14,0,29.33,63.00,1018.90,0.00,0.00,100.00,75.00,100.00,0.00,0.00,319.51,18.36,91.12,18.00,90.00,30.63,107.80,20.88
2018,8,16,15,0,31.24,56.00,1019.00,0.00,0.00,100.00,100.00,100.00,10.00,0.00,613.21,18.72,88.90,19.96,82.75,25.28,100.67,20.16
2018,8,16,16,0,29.16,65.00,1019.20,0.50,0.00,100.00,100.00,100.00,94.00,0.00,249.20,16.20,90.00,17.30,77.99,18.42,94.48,16.56
2018,8,16,17,0,28.85,70.00,1019.40,0.60,0.00,100.00,100.00,100.00,75.00,0.00,122.82,13.32,90.00,15.33,80.54,15.55,95.31,14.40
2018,8,16,18,0,28.29,78.00,1019.00,0.20,0.00,100.00,100.00,100.00,62.00,0.00,92.56,11.97,83.09,15.19,76.29,14.78,92.79,12.96
2018,8,16,19,0,28.54,75.00,1018.70,0.00,0.00,100.00,100.00,100.00,0.00,0.00,111.25,12.98,70.56,16.92,66.16,16.95,86.35,13.32
2018,8,16,20,0,27.07,80.00,1018.70,0.00,0.00,100.00,100.00,100.00,0.00,0.00,78.32,14.46,71.11,19.35,71.57,19.49,94.24,12.96
2018,8,16,21,0,26.15,84.00,1018.90,0.00,0.00,100.00,100.00,100.00,0.00,0.00,0.00,15.73,74.05,22.53,77.07,20.48,100.12,12.96
2018,8,16,22,0,25.74,87.00,1019.50,0.00,0.00,100.00,100.00,100.00,0.00,0.00,0.00,17.46,75.68,26.20,77.30,21.13,98.82,14.40
2018,8,16,23,0,25.33,90.00,1019.90,0.00,0.00,100.00,100.00,100.00,0.00,0.00,0.00,19.13,78.06,29.30,79.38,22.25,99.31,14.04
